index,x_px,y_px,z_norm,x_norm,y_norm
205,214.4881591796875,246.56243920326233,-0.0022455272264778614,0.41892218589782715,0.4109373986721039
206,225.22300720214844,255.96397519111633,-0.005782124120742083,0.43988868594169617,0.4266066253185272
207,207.94125366210938,259.3762993812561,0.011726677417755127,0.4061352610588074,0.4322938323020935
208,252.52012634277344,317.7020788192749,-0.007543394807726145,0.49320337176322937,0.5295034646987915
209,243.1728973388672,231.27241730690002,-0.027700185775756836,0.474947065114975,0.3854540288448334
210,214.968017578125,296.39893770217896,0.031741488724946976,0.4198594093322754,0.4939982295036316
211,226.0294189453125,305.2114248275757,0.021364914253354073,0.4414637088775635,0.5086857080459595
212,216.23902893066406,280.6852340698242,0.017846601083874702,0.42234185338020325,0.46780872344970703
213,189.35610961914062,261.99072003364563,0.06787490844726562,0.36983615159988403,0.43665120005607605
214,205.7047882080078,281.4944565296173,0.033770039677619934,0.40176716446876526,0.4691574275493622
215,185.19126892089844,267.6083743572235,0.10512293130159378,0.36170169711112976,0.4460139572620392
216,219.3451690673828,266.4769113063812,0.002810649573802948,0.42840853333473206,0.4441281855106354
217,248.1780242919922,219.0171182155609,-0.029505783692002296,0.48472270369529724,0.3650285303592682
218,248.5768280029297,243.75075101852417,-0.061811283230781555,0.48550161719322205,0.4062512516975403
219,243.4486083984375,245.3440546989441,-0.04397157207131386,0.47548556327819824,0.4089067578315735
220,251.9908905029297,238.94015550613403,-0.0737147331237793,0.49216970801353455,0.3982335925102234
221,241.5364532470703,181.91370964050293,-0.007776839658617973,0.4717508852481842,0.3031895160675049
222,227.07025146484375,178.29567790031433,-0.011341887526214123,0.44349658489227295,0.29715946316719055
223,214.69358825683594,178.46181392669678,-0.010530093684792519,0.4193234145641327,0.29743635654449463
224,205.11715698242188,180.79140186309814,-0.003991757985204458,0.4006194472312927,0.3013190031051636
225,199.00799560546875,184.68266129493713,0.006058304570615292,0.38868749141693115,0.3078044354915619
